Track_ID,_TargetID,_Day,_Trial,_Arena,Strain,Probe,strategy,name,confidence,1,2,3,4,5,6,7,8,9,path.length,total.time,velocity,distance.from.goal,distance.from.old.goal,initial.heading.error,initial.trajectory.error,initial.reversal.error,efficiency,roaming.entropy,latency.to.goal,latency.to.old.goal,time.in.wall.zone,time.in.far.wall.zone,time.in.annulus.zone,time.in.goal.zone,time.in.old.goal.zone,time.in.n.quadrant,time.in.e.quadrant,time.in.s.quadrant,time.in.w.quadrant,goal.crossings,old.goal.crossings,CIPL_Scores,Date,Age(months),Phase
Track_1_2m ,1_2m ,1,1,Arena_Base,OVX,FALSE,1,thigmotaxis,0.690769231,0.690769231,0.015384615,0.16,0.063076923,0.063076923,0.006153846,0,0,0.001538462,3840.055065,59.425,75.45985446,253.541803,,87.08675104,297.03116,,0,0.81268768,,,53.04463158,3.002526316,1.125947368,0,,25.89678947,7.756526316,7.381210526,17.63984211,0,,53.67,,2,Acquisition
Track_2_2m ,1_2m ,1,2,Arena_Base,OVX,FALSE,1,thigmotaxis,0.598461538,0.598461538,0.027692308,0.256923077,0.052307692,0.061538462,0.001538462,0,0,0.001538462,4017.365102,59.307,76.92233355,213.4499701,,128.9613511,283.8852376,,0,0.869540202,,,40.78920253,8.007696203,3.378246835,0,,22.64676582,14.51394937,5.880651899,16.01539241,0,,48.52,,2,Acquisition
Track_3_2m ,2_2m ,1,1,Arena_Base,OVX,FALSE,7,corrected path,0.493846154,0,0.007692308,0.003076923,0.070769231,0.009230769,0.229230769,0.493846154,0.18,0.006153846,229.119411,3.249,69.83345109,100.574641,,26.34340934,89.44232113,,31.57894737,0.599718742,,,0,0.580178571,1.160357143,0,,0,0,0.928285714,2.320714286,0,,0.64,,2,Acquisition
Track_4_2m ,2_2m ,1,2,Arena_Base,OVX,FALSE,7,corrected path,0.415384615,0.018461538,0.015384615,0.023076923,0.027692308,0.04,0.403076923,0.415384615,0.052307692,0.004615385,492.8582671,8.751,56.36817475,143.0008838,,59.80524277,176.7181968,,0,0.64613815,8.623,,6.750771429,1.625185714,0.375042857,0.250028571,,0,5.625642857,3.125357143,0,1,,3.52,,2,Acquisition
Track_5_2m ,3_2m ,1,1,Arena_Base,OVX,FALSE,1,thigmotaxis,0.616923077,0.616923077,0.013846154,0.281538462,0.021538462,0.063076923,0.003076923,0,0,0,4737.14887,59.297,90.90821238,181.3196768,,34.93651162,86.14415265,,0,0.879723272,,,49.4968682,4.589935146,1.860784519,0,,15.38248536,13.39764854,14.39006695,16.00274686,0,,44.78,,2,Acquisition
Track_6_2m ,3_2m ,1,2,Arena_Base,OVX,FALSE,7,corrected path,0.535384615,0,0.006153846,0.001538462,0.018461538,0.004615385,0.193846154,0.535384615,0.24,0,332.4587918,4.192,90.49461979,49.88772344,,3.303484076,55.08327338,,84.61538462,0.642900677,4.192,,1.197714286,1.557028571,1.437257143,0.119771429,,0,0.8384,3.3536,0,1,,0.7,,2,Acquisition
Track_7_2m ,4_2m ,1,1,Arena_Base,OVX,FALSE,1,thigmotaxis,0.690769231,0.690769231,0.027692308,0.172307692,0.047692308,0.053846154,0.006153846,0,0,0.001538462,3657.39652,59.375,68.70454739,154.6680069,,95.49303657,191.7575606,,0,0.845708267,,,45.33195021,7.144709544,3.20280083,0,,18.35451245,20.81820539,16.50674274,3.695539419,0,,40.06,,2,Acquisition
Track_8_2m ,4_2m ,1,2,Arena_Base,OVX,FALSE,6,directed search,0.293846154,0.112307692,0.035384615,0.083076923,0.232307692,0.206153846,0.293846154,0.030769231,0.001538462,0.004615385,1436.569925,21.181,73.33748351,118.215274,,44.47391371,64.03983193,,0,0.816060847,21.181,,14.07985549,5.631942197,1.469202312,0.122433526,,0,4.774907514,9.672248555,6.733843931,1,,10.71,,2,Acquisition
Track_9_2m ,5_2m ,1,1,Arena_Base,OVX,FALSE,1,thigmotaxis,0.552307692,0.552307692,0.026153846,0.216923077,0.124615385,0.067692308,0.010769231,0,0,0.001538462,3132.129002,57.988,50.00291667,177.1470169,,81.46174428,162.2568798,,0,0.80655104,57.988,,49.41586087,5.67273913,2.8994,0.12606087,,6.807286957,37.31401739,6.681226087,7.185469565,1,,43.21,,2,Acquisition
Track_10_2m ,5_2m ,1,2,Arena_Base,OVX,FALSE,4,scanning,0.350769231,0.033846154,0.026153846,0.047692308,0.350769231,0.149230769,0.323076923,0.058461538,0.003076923,0.007692308,1288.346,16.619,87.91067436,113.0861192,,55.03167443,250.3751967,,21.05263158,0.793887224,16.619,,8.491459854,5.094875912,1.213065693,0.121306569,,0,9.825832117,5.944021898,0.849145985,1,,7.92,,2,Acquisition
Track_11_2m ,6_2m ,1,1,Arena_Base,OVX,FALSE,1,thigmotaxis,0.407692308,0.407692308,0.029230769,0.229230769,0.175384615,0.124615385,0.029230769,0.003076923,0,0.001538462,2411.240656,38.813,68.75909031,129.8471927,,96.18247659,129.362673,,7.407407407,0.835502787,38.693,,27.39018671,6.878253165,2.947822785,0.245651899,,6.755427215,14.00215823,15.59889557,2.456518987,1,,23.91,,2,Acquisition
Track_12_2m ,6_2m ,1,2,Arena_Base,OVX,FALSE,1,thigmotaxis,0.443076923,0.443076923,0.087692308,0.158461538,0.135384615,0.098461538,0.072307692,0.001538462,0,0.003076923,3033.634957,59.31,54.30319564,78.36566105,,39.37858793,173.2379725,,13.04347826,0.789124297,,,42.6290625,9.39075,5.931,0,,2.9655,3.954,44.235375,8.155125,0,,22.62,,2,Acquisition
Track_13_2m ,7_2m ,1,1,Arena_Base,OVX,FALSE,1,thigmotaxis,0.618461538,0.618461538,0.047692308,0.104615385,0.112307692,0.056923077,0.043076923,0.004615385,0,0.012307692,3053.595175,58.739,45.06588424,258.6022777,,73.48051529,277.1591153,,5,0.770030401,,,55.18674946,1.522393089,1.014928726,0,,34.76130886,13.44780562,3.55225054,6.723902808,0,,57.07,,2,Acquisition
Track_14_2m ,7_2m ,1,2,Arena_Base,OVX,FALSE,1,thigmotaxis,0.712307692,0.712307692,0.010769231,0.187692308,0.038461538,0.049230769,0.001538462,0,0,0,3687.310261,59.371,69.22692308,184.0074986,,81.27254902,143.0980084,,3.225806452,0.86769979,,,46.10726596,7.073991489,2.905389362,0,,21.47461702,12.12684255,9.474095745,16.29544468,0,,47.27,,2,Acquisition
Track_15_2m ,8_2m ,1,1,Arena_Base,OVX,FALSE,1,thigmotaxis,0.575384615,0.575384615,0.029230769,0.167692308,0.076923077,0.1,0.044615385,0.003076923,0,0.003076923,3180.97655,59.372,47.61964489,158.8835238,,59.07953929,111.8922473,,0,0.826018144,,,51.43920668,2.726897704,1.859248434,0,,11.4033904,16.9811357,18.71643424,12.27103967,0,,39.23,,2,Acquisition
Track_16_2m ,8_2m ,1,2,Arena_Base,OVX,FALSE,1,thigmotaxis,0.587692308,0.587692308,0.038461538,0.213846154,0.089230769,0.049230769,0.018461538,0,0,0.003076923,3073.333126,59.362,47.99487953,144.4378633,,19.34896532,77.7924767,,21.05263158,0.804602784,,,51.55447182,4.461444676,0.99143215,0,,4.709302714,30.48653862,22.55508142,0.743574113,0,,36.22,,2,Acquisition
Track_17_2m ,9_2m ,1,1,Arena_Base,OVX,FALSE,1,thigmotaxis,0.501538462,0.501538462,0.009230769,0.206153846,0.101538462,0.144615385,0.035384615,0.001538462,0,0,2610.762038,37.123,78.79409064,198.0425203,,70.79055046,126.0198953,,0,0.856098896,37.123,,27.06626756,6.207859532,3.600558528,0.124157191,,13.03650502,3.352244147,10.05673244,10.67751839,1,,28.27,,2,Acquisition
Track_18_2m ,9_2m ,1,2,Arena_Base,OVX,FALSE,7,corrected path,0.498461538,0.009230769,0.009230769,0.007692308,0.035384615,0.006153846,0.158461538,0.498461538,0.273846154,0.001538462,159.9839439,2.688,57.52811104,55.4389024,,37.34504479,62.12489049,,0,0.54542554,2.688,,1.869913043,0.584347826,0.23373913,0.116869565,,0,0,2.688,0,1,,0.42,,2,Acquisition
Track_19_2m ,10_2m ,1,1,Arena_Base,OVX,FALSE,1,thigmotaxis,0.676923077,0.676923077,0.010769231,0.209230769,0.044615385,0.047692308,0.009230769,0.001538462,0,0,3576.052364,59.356,60.06656129,176.8820413,,70.55910164,169.0122898,,3.333333333,0.826499873,,,52.17278981,3.276552017,1.76429724,0,,9.70363482,20.54146072,9.073528662,19.78533333,0,,44.97,,2,Acquisition
Track_20_2m ,10_2m ,1,2,Arena_Base,OVX,FALSE,6,directed search,0.278461538,0.184615385,0.041538462,0.064615385,0.156923077,0.210769231,0.278461538,0.055384615,0,0.007692308,1426.065936,19.309,83.33252802,182.9601614,,59.92999864,133.8458386,,0,0.79189141,19.309,,15.54750649,3.009194805,0.752298701,0.125383117,,5.767623377,9.152967532,4.388409091,0,1,,14.82,,2,Acquisition
Track_21_2m ,11_2m ,1,1,Arena_Base,OVX,FALSE,1,thigmotaxis,0.613846154,0.613846154,0.029230769,0.232307692,0.053846154,0.06,0.010769231,0,0,0,4260.219927,57.741,82.8701209,249.2325868,,60.46307068,265.1839175,,5.128205128,0.838011768,57.741,,52.32778125,3.866584821,0.386658482,0.128886161,,26.16389063,8.635372768,10.8264375,10.95532366,1,,50.17,,2,Acquisition
Track_22_2m ,11_2m ,1,2,Arena_Base,OVX,FALSE,1,thigmotaxis,0.710769231,0.710769231,0.012307692,0.143076923,0.067692308,0.053846154,0.006153846,0,0,0.006153846,3974.106996,59.311,76.56407687,230.2040807,,41.03521793,181.3409386,,14.81481481,0.852155935,,,43.73699562,6.8785186,4.931768053,0,,27.77364114,4.801984683,3.244584245,23.23122319,0,,52.49,,2,Acquisition
Track_23_2m ,12_2m ,1,1,Arena_Base,OVX,FALSE,6,directed search,0.398461538,0.066153846,0.069230769,0.032307692,0.164615385,0.203076923,0.398461538,0.06,0.001538462,0.004615385,1070.680185,20.684,49.45138199,111.0621752,,106.5062915,251.3661972,,0,0.747601897,20.684,,15.35438037,2.411018405,1.776539877,0.126895706,,2.030331288,9.136490798,9.517177914,0,1,,10.23,,2,Acquisition
Track_24_2m ,12_2m ,1,2,Arena_Base,OVX,FALSE,1,thigmotaxis,0.324615385,0.324615385,0.036923077,0.08,0.189230769,0.186153846,0.152307692,0.02,0,0.010769231,1529.063628,22.128,79.12477694,233.8537456,,117.1136659,297.850805,,7.692307692,0.797385443,,,15.59018182,3.394636364,1.634454545,0,,12.447,6.789272727,1.508727273,1.383,0,,19.04,,2,Acquisition
Track_25_2m ,13_2m ,1,1,Arena_Base,OVX,FALSE,1,thigmotaxis,0.544615385,0.544615385,0.016923077,0.247692308,0.072307692,0.112307692,0.006153846,0,0,0,3283.080111,43.811,86.53789267,129.2997614,,83.14169951,81.82935709,,0,0.859442095,43.811,,31.69037752,5.934054755,3.03015562,0.126256484,,3.408925072,9.595492795,13.88821326,16.41334294,1,,26.51,,2,Acquisition
Track_26_2m ,13_2m ,1,2,Arena_Base,OVX,FALSE,1,thigmotaxis,0.583076923,0.583076923,0.009230769,0.303076923,0.041538462,0.056923077,0.004615385,0.001538462,0,0,3890.664944,59.245,76.92233355,158.0746712,,57.05157935,84.90240283,,0,0.855449993,,,52.06378788,5.514145022,1.410595238,0,,8.976515152,16.54243506,20.64598485,12.82359307,0,,41.79,,2,Acquisition
Track_27_2m ,14_2m ,1,1,Arena_Base,SHAM,FALSE,6,directed search,0.350769231,0.121538462,0.067692308,0.033846154,0.064615385,0.161538462,0.350769231,0.192307692,0.006153846,0.001538462,751.880299,14.366,33.3125,260.0384103,,99.8181523,267.9198201,,0,0.673135387,14.366,,12.50832759,1.114603448,0.743068966,0.123844828,,9.412206897,3.839189655,1.114603448,0,1,,12.01,,2,Acquisition
Track_28_2m ,14_2m ,1,2,Arena_Base,SHAM,FALSE,1,thigmotaxis,0.663076923,0.663076923,0.016923077,0.227692308,0.036923077,0.052307692,0.003076923,0,0,0,4246.845208,59.294,83.76897463,224.8939459,,22.94048776,161.1513854,,39.13043478,0.873864284,,,40.30521901,12.12831818,3.675247934,0,,20.45888017,12.98587603,9.555644628,16.29359917,0,,47.85,,2,Acquisition
Track_29_2m ,15_2m ,1,1,Arena_Base,SHAM,FALSE,7,corrected path,0.475384615,0.001538462,0.030769231,0.006153846,0.041538462,0.010769231,0.16,0.475384615,0.269230769,0.004615385,197.2953008,4.368,47.57060884,90.91376658,,158.5576741,81.84360093,,4.347826087,0.54521951,,,2.069052632,1.034526316,1.264421053,0,,0,0.459789474,3.908210526,0,0,,0.97,,2,Acquisition
Track_30_2m ,15_2m ,1,2,Arena_Base,SHAM,FALSE,1,thigmotaxis,0.570769231,0.570769231,0.026153846,0.269230769,0.063076923,0.064615385,0.003076923,0,0.001538462,0.001538462,4149.080687,59.313,74.4890145,191.0997357,,14.09821551,41.11727207,,50,0.847505648,,,47.00739834,6.891136929,2.830288382,0,,16.36645021,26.45704357,15.01283402,1.476672199,0,,44.81,,2,Acquisition
Track_31_2m ,16_2m ,1,1,Arena_Base,SHAM,FALSE,1,thigmotaxis,0.692307692,0.692307692,0.032307692,0.183076923,0.053846154,0.032307692,0.004615385,0,0,0.001538462,3110.494495,59.374,49.27844114,189.2036143,,95.18990584,249.0140158,,0,0.833487345,,,49.76938235,6.860441176,1.372088235,0,,16.09085294,28.43964706,11.10144118,3.617323529,0,,43.51,,2,Acquisition
Track_32_2m ,16_2m ,1,2,Arena_Base,SHAM,FALSE,1,thigmotaxis,0.313846154,0.313846154,0.083076923,0.272307692,0.175384615,0.121538462,0.027692308,0.001538462,0,0.004615385,3424.253659,59.373,62.08132062,145.1867617,,49.45372259,86.21372307,,0,0.811643169,,,43.21533693,10.00236285,2.692943844,0,,16.67060475,25.90355508,12.82354212,3.847062635,0,,41.25,,2,Acquisition
Track_33_2m ,17_2m ,1,1,Arena_Base,SHAM,FALSE,1,thigmotaxis,0.698461538,0.698461538,0.026153846,0.109230769,0.112307692,0.038461538,0.007692308,0.001538462,0,0.006153846,3323.217097,59.373,54.30319564,250.8785918,,72.16052991,159.2224073,,0,0.803481587,,,48.61164375,5.1951375,3.58711875,0,,30.181275,26.34676875,0,2.35018125,0,,58.04,,2,Acquisition
Track_34_2m ,17_2m ,1,2,Arena_Base,SHAM,FALSE,1,thigmotaxis,0.429230769,0.429230769,0.016923077,0.306153846,0.087692308,0.141538462,0.016923077,0.001538462,0,0,2928.484962,44.693,71.01635917,192.5428821,,46.37899405,223.9170964,,14.28571429,0.83043102,44.693,,37.98905,4.841741667,1.862208333,0.124147222,,8.814452778,19.61526111,13.03545833,3.227827778,1,,32.1,,2,Acquisition
Track_35_2m ,18_2m ,1,1,Arena_Base,SHAM,FALSE,1,thigmotaxis,0.547692308,0.547692308,0.023076923,0.226153846,0.116923077,0.073846154,0.007692308,0,0,0.004615385,4872.206007,59.444,73.00489669,180.1131756,,30.05172087,211.5535585,,0,0.825207258,,,45.28459227,5.995424893,4.081991416,0,,10.07741631,29.97712446,15.17990558,4.209553648,0,,41.88,,2,Acquisition
Track_36_2m ,18_2m ,1,2,Arena_Base,SHAM,FALSE,4,scanning,0.266153846,0.201538462,0.110769231,0.130769231,0.266153846,0.161538462,0.107692308,0.007692308,0,0.013846154,1920.399576,34.802,58.21022762,182.3449637,,76.35017915,241.1588339,,0,0.785231517,34.802,,26.26321933,8.150654275,0.258750929,0.129375465,,4.916267658,18.24194052,8.150654275,3.363762082,1,,23.79,,2,Acquisition
Track_37_2m ,19_2m ,1,1,Arena_Base,SHAM,FALSE,1,thigmotaxis,0.563076923,0.563076923,0.041538462,0.230769231,0.098461538,0.047692308,0.016923077,0,0,0.001538462,3477.168174,59.355,63.58494772,103.7662799,,132.9880336,137.5499126,,0,0.808979615,,,49.69854664,4.377592191,3.605075922,0,,3.090065076,15.06406725,33.34695228,6.695140998,0,,31.97,,2,Acquisition
Track_38_2m ,19_2m ,1,2,Arena_Base,SHAM,FALSE,1,thigmotaxis,0.578461538,0.578461538,0.033846154,0.270769231,0.046153846,0.066153846,0.004615385,0,0,0,3806.544028,59.297,75.60533678,134.8753719,,88.52639982,197.7205403,,0,0.856074478,,,45.8495162,7.428133909,4.354423326,0,,12.42291361,16.39312311,24.71775594,5.507064795,0,,36.4,,2,Acquisition
Track_39_2m ,20_2m ,1,1,Arena_Base,SHAM,FALSE,7,corrected path,0.483076923,0.052307692,0.02,0.009230769,0.035384615,0.013846154,0.343076923,0.483076923,0.043076923,0,487.5669785,11.052,32.96792481,89.22696767,,81.98299743,98.84107505,,0,0.637731155,10.932,,6.55832967,2.671912088,1.821758242,0.242901099,,0,0,8.380087912,2.671912088,1,,3.47,,2,Acquisition
Track_40_2m ,20_2m ,1,2,Arena_Base,SHAM,FALSE,1,thigmotaxis,0.26,0.26,0.030769231,0.175384615,0.187692308,0.252307692,0.086153846,0.006153846,0,0.001538462,2295.937546,31.135,90.09642187,141.8073556,,33.17253325,58.5993268,,31.57894737,0.863763448,31.005,,19.15049603,4.818511905,3.706547619,0.247103175,,7.042440476,8.401507937,10.50188492,5.189166667,1,,19.11,,2,Acquisition
Track_41_2m ,21_2m ,1,1,Arena_Base,SHAM,FALSE,1,thigmotaxis,0.506153846,0.506153846,0.076923077,0.129230769,0.149230769,0.075384615,0.04,0.006153846,0,0.016923077,3349.3723,58.174,61.94438071,254.9580156,,121.1642387,290.8552046,,0,0.764814887,58.174,,48.94203913,3.541026087,2.40283913,0.126465217,,29.59286087,0,10.49661304,17.70513043,1,,50.36,,2,Acquisition
Track_42_2m ,21_2m ,1,2,Arena_Base,SHAM,FALSE,1,thigmotaxis,0.361538462,0.361538462,0.030769231,0.132307692,0.126153846,0.213846154,0.112307692,0.018461538,0,0.004615385,2228.534483,27.742,84.93058844,212.1502528,,78.52171037,300.7283794,,0,0.850098983,27.742,,26.02346903,0.982017699,0.736513274,0.122752212,,9.942929204,7.119628319,7.242380531,3.437061947,1,,21,,2,Acquisition
Track_43_2m ,22_2m ,1,1,Arena_Base,SHAM,FALSE,6,directed search,0.246153846,0.22,0.081538462,0.035384615,0.147692308,0.196923077,0.246153846,0.066153846,0,0.006153846,949.8575581,17.296,54.4814942,264.2569077,,101.0751061,292.5471999,,12.5,0.720318754,,,14.288,2.005333333,1.002666667,0,,11.28,4.637333333,1.378666667,0,0,,14.6,,2,Acquisition
Track_44_2m ,22_2m ,1,2,Arena_Base,SHAM,FALSE,1,thigmotaxis,0.430769231,0.430769231,0.024615385,0.172307692,0.132307692,0.167692308,0.064615385,0.007692308,0,0,2433.829839,29.932,93.20676686,183.47287,,135.5998681,214.4469492,,0,0.858199994,29.802,,21.46762295,5.39757377,1.472065574,0.245344262,,7.483,7.237655738,7.237655738,7.973688525,1,,22.15,,2,Acquisition
Track_45_2m ,23_2m ,1,1,Arena_Base,SHAM,FALSE,1,thigmotaxis,0.567692308,0.567692308,0.032307692,0.212307692,0.116923077,0.061538462,0.006153846,0,0,0.003076923,3004.428302,52.751,62.72749639,186.1965482,,50.54979677,230.8193582,,6.557377049,0.827192051,52.751,,41.02855556,3.86591253,3.367085106,0.124706856,,11.22361702,26.43785343,13.46834043,0.997654846,1,,36.99,,2,Acquisition
Track_46_2m ,23_2m ,1,2,Arena_Base,SHAM,FALSE,1,thigmotaxis,0.635384615,0.635384615,0.046153846,0.123076923,0.129230769,0.029230769,0.023076923,0.007692308,0,0.006153846,2766.659611,59.291,46.53528121,238.5035499,,62.16662476,283.3913408,,0,0.795249473,,,47.45797665,5.287095541,4.280029724,0,,28.19784289,25.9319448,5.035329087,0,0,,52.94,,2,Acquisition
Track_47_2m ,24_2m ,1,1,Arena_Base,SHAM,FALSE,6,directed search,0.473846154,0.015384615,0.015384615,0.018461538,0.093846154,0.075384615,0.473846154,0.3,0.007692308,0,705.7841525,11.622,70.56249,76.4089562,,78.15394425,78.39603345,,15.78947368,0.718455586,11.622,,5.994505263,3.670105263,1.345705263,0.122336842,,0,0.611684211,9.175263158,1.835052632,1,,3.5,,2,Acquisition
Track_48_2m ,24_2m ,1,2,Arena_Base,SHAM,FALSE,1,thigmotaxis,0.381538462,0.381538462,0.056923077,0.158461538,0.141538462,0.152307692,0.095384615,0.007692308,0,0.006153846,2005.641556,37.429,51.69277959,112.5947808,,62.96227403,103.8198878,,3.333333333,0.796053967,37.309,,32.85846205,4.199953795,0.247056106,0.247056106,,5.682290429,8.770491749,19.14684818,3.705841584,1,,22.46,,2,Acquisition
Track_49_2m ,1_2m ,1,3,Arena_Base,OVX,FALSE,1,thigmotaxis,0.350769231,0.350769231,0.030769231,0.344615385,0.141538462,0.126153846,0.004615385,0,0,0.001538462,3462.428356,46.683,80.28326803,157.2073866,,33.0215972,69.06625298,,25,0.892370802,46.683,,24.88934483,11.02065517,4.705448276,0.123827586,,10.89682759,14.73548276,9.287068966,11.76362069,1,,32.15,,2,Acquisition
Track_50_2m ,1_2m ,1,4,Arena_Base,OVX,FALSE,6,directed search,0.461538462,0.001538462,0.015384615,0.007692308,0.181538462,0.124615385,0.461538462,0.193846154,0.009230769,0.004615385,657.962532,7.312,95.04958652,129.9663106,,32.97663378,109.8584476,,21.42857143,0.735099546,,,1.53316129,1.297290323,2.948387097,0,,0.943483871,3.773935484,0.943483871,1.651096774,0,,4.22,,2,Acquisition
Track_51_2m ,2_2m ,1,3,Arena_Base,OVX,FALSE,6,directed search,0.383076923,0.033846154,0.049230769,0.036923077,0.116923077,0.207692308,0.383076923,0.167692308,0.001538462,0.003076923,798.7619062,11.2,87.917846,195.2455784,,124.5554551,193.2433881,,0,0.741541084,11.2,,7.852873563,1.029885057,0.514942529,0.128735632,,5.020689655,4.248275862,1.802298851,0.128735632,1,,8.96,,2,Acquisition
Track_52_2m ,2_2m ,1,4,Arena_Base,OVX,FALSE,1,thigmotaxis,0.655384615,0.655384615,0.02,0.229230769,0.027692308,0.061538462,0.004615385,0,0,0.001538462,4379.797462,59.309,85.91011102,233.5638952,,57.4747569,157.8882361,,0,0.856679523,,,49.403,5.969,0.889,0,,27.305,6.223,9.017,16.383,0,,51.27,,2,Acquisition
Track_53_2m ,3_2m ,1,3,Arena_Base,OVX,FALSE,6,directed search,0.449230769,0.010769231,0.021538462,0.012307692,0.152307692,0.144615385,0.449230769,0.196923077,0.009230769,0.003076923,857.0818836,12.369,79.07235779,192.9652991,,131.3116662,214.9408222,,0,0.746022769,12.369,,4.45284,2.4738,2.4738,0.12369,,4.20546,6.43188,1.73166,0,1,,8.51,,2,Acquisition
Track_54_2m ,3_2m ,1,4,Arena_Base,OVX,FALSE,7,corrected path,0.381538462,0.003076923,0.021538462,0.003076923,0.112307692,0.052307692,0.376923077,0.381538462,0.044615385,0.004615385,385.1660421,4.432,95.71843088,170.124263,,48.01346702,178.3808851,,0,0.679252632,,,0.933052632,1.632842105,1.866105263,0,,0.699789474,2.915789474,0.816421053,0,0,,1.79,,2,Acquisition
Track_55_2m ,4_2m ,1,3,Arena_Base,OVX,FALSE,1,thigmotaxis,0.681538462,0.681538462,0.015384615,0.198461538,0.04,0.056923077,0.007692308,0,0,0,3840.900262,59.23,66.12123268,211.7901515,,63.24483749,273.1307083,,1.724137931,0.833902485,,,53.28221757,4.213012552,1.734769874,0,,19.33029289,17.84334728,13.13468619,8.92167364,0,,48.11,,2,Acquisition
Track_56_2m ,4_2m ,1,4,Arena_Base,OVX,FALSE,6,directed search,0.492307692,0.02,0.016923077,0.024615385,0.129230769,0.144615385,0.492307692,0.164615385,0.004615385,0.003076923,964.1646688,12.494,85.78975041,111.0612167,,60.25979298,175.5087522,,4.761904762,0.779411214,12.494,,5.943747573,4.609436893,0.606504854,0.121300971,,0,6.550252427,4.973339806,0.970407767,1,,5.96,,2,Acquisition
Track_57_2m ,5_2m ,1,3,Arena_Base,OVX,FALSE,1,thigmotaxis,0.616923077,0.616923077,0.066153846,0.130769231,0.061538462,0.092307692,0.026153846,0.006153846,0,0,2764.660033,53.682,46.36806367,107.625116,,46.43548681,111.0351027,,0,0.81580219,53.552,,46.54942657,6.757174825,0.375398601,0.250265734,,6.882307692,4.37965035,28.28002797,14.14001399,1,,31.37,,2,Acquisition
Track_58_2m ,5_2m ,1,4,Arena_Base,OVX,FALSE,6,directed search,0.407692308,0.053846154,0.032307692,0.029230769,0.176923077,0.126153846,0.407692308,0.163076923,0.007692308,0.003076923,1127.968944,16.067,84.53003786,81.34648497,,13.48988943,33.61624709,,44.44444444,0.746859005,16.067,,10.13456923,3.584176923,0.988738462,0.123592308,,0.865146154,4.202138462,10.99971538,0,1,,6.73,,2,Acquisition
Track_59_2m ,6_2m ,1,3,Arena_Base,OVX,FALSE,1,thigmotaxis,0.553846154,0.553846154,0.036923077,0.224615385,0.053846154,0.106153846,0.02,0.003076923,0,0.001538462,3315.493075,59.298,53.08747362,160.6225673,,136.5693746,202.8007843,,0,0.82523874,,,52.7505125,4.200275,1.235375,0,,4.9415,27.919475,16.554025,9.883,0,,39.5,,2,Acquisition
Track_60_2m ,6_2m ,1,4,Arena_Base,OVX,FALSE,1,thigmotaxis,0.541538462,0.541538462,0.076923077,0.143076923,0.124615385,0.053846154,0.052307692,0.003076923,0,0.004615385,2544.111422,59.373,39.2451137,177.2187758,,32.58791089,169.6517256,,0,0.747930444,,,49.82869729,5.329935282,3.222751566,0,,13.26286221,29.37662004,16.73351775,0,0,,39.71,,2,Acquisition
Track_61_2m ,7_2m ,1,3,Arena_Base,OVX,FALSE,1,thigmotaxis,0.473846154,0.473846154,0.033846154,0.333846154,0.08,0.069230769,0.009230769,0,0,0,3611.965598,59.444,65.44944633,148.7524327,,166.9584747,122.4410291,,0,0.838931259,,,46.9160172,9.076395699,2.556731183,0,,12.40014624,25.82298495,16.74658925,4.346443011,0,,41.81,,2,Acquisition
Track_62_2m ,7_2m ,1,4,Arena_Base,OVX,FALSE,1,thigmotaxis,0.378461538,0.378461538,0.124615385,0.178461538,0.195384615,0.067692308,0.041538462,0.004615385,0,0.009230769,2533.785938,59.358,39.1102743,162.3401775,,39.8119594,119.2128019,,19.04761905,0.78124482,,,48.3235,9.893,1.014666667,0,,9.893,34.87916667,11.92233333,2.536666667,0,,42.46,,2,Acquisition
Track_63_2m ,8_2m ,1,3,Arena_Base,OVX,FALSE,7,corrected path,0.578461538,0,0.006153846,0.001538462,0.018461538,0.009230769,0.252307692,0.578461538,0.130769231,0.003076923,342.0662201,4.88,73.2297029,104.4285775,,69.00763497,147.0095508,,0,0.632876611,4.752,,0.23804878,1.309268293,3.332682927,0.23804878,,0,0,1.428292683,3.451707317,1,,1.97,,2,Acquisition
Track_64_2m ,8_2m ,1,4,Arena_Base,OVX,FALSE,1,thigmotaxis,0.612307692,0.612307692,0.024615385,0.267692308,0.04,0.04,0.012307692,0.003076923,0,0,3989.213156,59.309,71.01635917,216.7400353,,47.03091284,134.8410163,,0,0.831379269,,,57.32376151,0,0,0,,16.9986046,10.17434728,10.79473431,19.35607531,0,,49.68,,2,Acquisition
Track_65_2m ,9_2m ,1,3,Arena_Base,OVX,FALSE,1,thigmotaxis,0.512307692,0.512307692,0.035384615,0.289230769,0.081538462,0.075384615,0.004615385,0,0,0.001538462,3578.285346,59.295,61.92091017,196.2293903,,132.4745912,244.3504063,,0,0.850862007,,,45.39389004,7.504139004,2.952448133,0,,10.70262448,31.00070539,8.611307054,8.857344398,0,,45.28,,2,Acquisition
Track_66_2m ,9_2m ,1,4,Arena_Base,OVX,FALSE,6,directed search,0.423076923,0.001538462,0.027692308,0.015384615,0.172307692,0.069230769,0.423076923,0.261538462,0.02,0.009230769,554.3124245,6.879,75.8055131,135.7002587,,47.54626967,157.4242741,,10.52631579,0.713871714,,,2.293,1.568894737,1.448210526,0,,0,0,0.965473684,5.913526316,0,,3.63,,2,Acquisition
