Track_ID,_TargetID,_Day,_Trial,_Arena,Strain,Probe,strategy,name,confidence,1,2,3,4,5,6,7,8,9,path.length,total.time,velocity,distance.from.goal,distance.from.old.goal,initial.heading.error,initial.trajectory.error,initial.reversal.error,efficiency,roaming.entropy,latency.to.goal,latency.to.old.goal,time.in.wall.zone,time.in.far.wall.zone,time.in.annulus.zone,time.in.goal.zone,time.in.old.goal.zone,time.in.n.quadrant,time.in.e.quadrant,time.in.s.quadrant,time.in.w.quadrant,goal.crossings,old.goal.crossings,CIPL_Scores
Track_1,1,1,1,Arena_Base_14m_C1,SHAM,FALSE,1,thigmotaxis,0.593846154,0.593846154,0.02,0.293846154,0.032307692,0.046153846,0.010769231,0.001538462,0,0.001538462,3554.048172,59.603,63.77330977,189.1933778,,45.0855408,134.1810681,,0,0.841394753,,,58.67170313,0,0,0,,12.77207143,17.29551339,17.16247098,11.44164732,0,,
Track_2,1,1,2,Arena_Base_14m_C1,SHAM,FALSE,1,thigmotaxis,0.607692308,0.607692308,0.023076923,0.247692308,0.061538462,0.052307692,0.006153846,0,0,0.001538462,3273.341719,59.361,63.82485469,195.9481806,,69.93596122,299.1168152,,0,0.840468723,,,47.37861717,5.64687007,2.065928074,0,,15.8387819,18.86880974,14.0483109,8.401440835,0,,
Track_3,2,1,1,Arena_Base_14m_C1,SHAM,FALSE,1,thigmotaxis,0.318461538,0.318461538,0.035384615,0.081538462,0.172307692,0.203076923,0.166153846,0.010769231,0,0.012307692,1262.009584,24.333,50.02441436,193.4763378,,114.7366019,253.4189438,,2.5,0.791526231,,,17.47316489,4.530079787,1.553170213,0,,5.306664894,1.812031915,4.400648936,12.81365426,0,,18.29
Track_4,2,1,2,Arena_Base_14m_C1,SHAM,FALSE,1,thigmotaxis,0.683076923,0.683076923,0.030769231,0.176923077,0.044615385,0.052307692,0.010769231,0,0,0.001538462,3144.614574,59.572,58.63949131,202.9155489,,90.31106421,252.6077742,,2.083333333,0.831225609,,,49.64333333,5.162906667,2.647644444,0,,19.72495111,25.54976889,9.663902222,4.633377778,0,,
Track_5,3,1,1,Arena_Base_14m_C1,SHAM,FALSE,7,corrected path,0.427692308,0.041538462,0.032307692,0.012307692,0.04,0.010769231,0.401538462,0.427692308,0.033846154,0,517.159575,16.17,22.03202287,102.9930502,,41.20324725,98.0774699,,7.843137255,0.6137522,16.17,,15.15141732,0.509291339,0.509291339,0.127322835,,0,0,11.33173228,4.838267717,1,,5.58
Track_6,3,1,2,Arena_Base_14m_C1,SHAM,FALSE,1,thigmotaxis,0.492307692,0.492307692,0.033846154,0.338461538,0.052307692,0.08,0.003076923,0,0,0,3294.701053,59.66,60.36788357,153.1654314,,108.31152,283.5372129,,0,0.878194962,,,43.2827451,9.878344227,2.859520697,0,,18.97681917,11.43808279,16.50723312,12.73786492,0,,
Track_7,4,1,1,Arena_Base_14m_C1,OVX,FALSE,1,thigmotaxis,0.358461538,0.358461538,0.083076923,0.158461538,0.26,0.096923077,0.032307692,0.001538462,0,0.009230769,2846.907399,59.603,50.25148369,216.25489,,45.10282289,177.8937466,,10.71428571,0.814527572,,,37.53270953,9.647492239,7.004343681,0,,16.65183592,11.49769623,0.925101996,30.52836585,0,,
Track_8,4,1,2,Arena_Base_14m_C1,OVX,FALSE,1,thigmotaxis,0.618461538,0.618461538,0.044615385,0.212307692,0.058461538,0.053846154,0.009230769,0.001538462,0,0.001538462,3075.172258,59.661,54.49642892,232.3502419,,85.41007381,127.2471577,,0,0.835270834,,,40.71895464,6.700587473,3.865723542,0,,23.45205616,9.406593952,5.283155508,21.39033693,0,,
Track_9,5,1,1,Arena_Base_14m_C1,OVX,FALSE,6,directed search,0.453846154,0.016923077,0.015384615,0.016923077,0.084615385,0.064615385,0.453846154,0.333846154,0.010769231,0.003076923,563.0294023,9.695,58.11617536,138.8081779,,45.39591432,201.6761912,,14.28571429,0.701570866,9.695,,6.463333333,2.197533333,1.034133333,0.129266667,,0,6.463333333,3.231666667,0,1,,4.2
Track_10,5,1,2,Arena_Base_14m_C1,OVX,FALSE,1,thigmotaxis,0.64,0.64,0.02,0.227692308,0.063076923,0.046153846,0.003076923,0,0,0,3653.422143,59.663,63.4195822,252.3825899,,89.27930529,301.7171857,,0,0.840358335,,,53.14957205,4.819936681,0.911879913,0,,31.91579694,16.15330131,4.038325328,6.773965066,0,,
Track_11,6,1,1,Arena_Base_14m_C1,OVX,FALSE,1,thigmotaxis,0.546153846,0.546153846,0.018461538,0.32,0.041538462,0.064615385,0.009230769,0,0,0,3495.913617,59.663,57.51978209,146.2481347,,10.98618322,32.74955118,,63.63636364,0.85892845,,,52.52938043,6.485108696,0.64851087,0,,10.37617391,15.30485652,23.3463913,10.63557826,0,,
Track_12,6,1,2,Arena_Base_14m_C1,OVX,FALSE,6,directed search,0.390769231,0.069230769,0.018461538,0.050769231,0.075384615,0.173846154,0.390769231,0.212307692,0.006153846,0.003076923,765.4720235,11.632,69.3205355,139.6441158,,79.89063499,166.3921815,,0,0.760418239,11.632,,8.1424,1.292444444,0.775466667,0.129244444,,1.033955556,0,4.135822222,6.462222222,1,,6.63
Track_13,7,1,1,Arena_Base_14m_C1,OVX,FALSE,4,scanning,0.410769231,0.046153846,0.064615385,0.083076923,0.410769231,0.287692308,0.101538462,0.001538462,0,0.004615385,2171.528424,33.013,75.23040113,214.0500901,,23.31876023,241.6235668,,36.66666667,0.830746234,33.013,,17.61563241,7.046252964,4.56701581,0.130486166,,13.8315336,11.61326877,5.87187747,1.696320158,1,,24.5
Track_14,7,1,2,Arena_Base_14m_C1,OVX,FALSE,1,thigmotaxis,0.486153846,0.486153846,0.015384615,0.307692308,0.056923077,0.109230769,0.023076923,0,0,0.001538462,3620.14181,59.393,63.37367216,183.4934385,,46.22730563,107.2880101,,0,0.869920865,,,50.74228043,5.681069565,1.032921739,0,,17.0432087,14.33178913,13.42798261,14.59001957,0,,
Track_15,8,1,1,Arena_Base_14m_C1,OVX,FALSE,1,thigmotaxis,0.675384615,0.675384615,0.024615385,0.170769231,0.046153846,0.066153846,0.012307692,0.003076923,0,0.001538462,3013.634499,59.571,54.41458645,168.8092117,,79.41691968,172.2331997,,0,0.828364674,,,54.47611184,3.135315789,1.828934211,0,,12.67190132,22.07784868,15.93785526,8.752756579,0,,
Track_16,8,1,2,Arena_Base_14m_C1,OVX,FALSE,1,thigmotaxis,0.578461538,0.578461538,0.009230769,0.292307692,0.056923077,0.053846154,0.007692308,0,0,0.001538462,3267.864327,59.647,60.55235921,169.2219124,,35.62463138,61.98330616,,19.23076923,0.827367627,,,47.84587312,5.387470968,2.95028172,0,,10.39012258,24.37189247,12.95558495,11.9294,0,,
Track_17,1,1,3,Arena_Base_14m_C1,SHAM,FALSE,1,thigmotaxis,0.647692308,0.647692308,0.007692308,0.244615385,0.035384615,0.06,0.004615385,0,0,0,3652.534526,59.662,65.81590303,222.8655249,,114.2426907,301.4113686,,0,0.871697573,,,50.29800897,4.280681614,2.94296861,0,,24.88146188,10.30039013,10.30039013,13.64467265,0,,
Track_18,1,1,4,Arena_Base_14m_C1,SHAM,FALSE,1,thigmotaxis,0.621538462,0.621538462,0.013846154,0.226153846,0.06,0.075384615,0.003076923,0,0,0,3602.964335,59.7,65.72364918,176.7332526,,67.50772418,237.4465435,,0,0.876504475,,,38.2453125,7.729017857,4.930580357,0,,11.59352679,5.063839286,12.1265625,30.11651786,0,,
Track_19,2,1,3,Arena_Base_14m_C1,SHAM,FALSE,1,thigmotaxis,0.696923077,0.696923077,0.018461538,0.161538462,0.064615385,0.056923077,0,0,0,0.001538462,3628.772338,59.631,67.16574024,211.0990443,,107.3602132,231.3234835,,4.545454545,0.853291554,,,40.34608085,10.53058085,4.694355319,0,,29.8155,3.933108511,8.373714894,17.25492766,0,,
Track_20,2,1,4,Arena_Base_14m_C1,SHAM,FALSE,1,thigmotaxis,0.626153846,0.626153846,0.02,0.192307692,0.089230769,0.06,0.009230769,0.001538462,0,0.001538462,3198.306882,59.648,57.25357143,259.2504407,,112.1790065,211.4862479,,0,0.830725583,,,45.48500457,7.217680365,3.813114155,0,,32.68383562,6.945315068,3.40456621,13.48208219,0,,
Track_21,3,1,3,Arena_Base_14m_C1,SHAM,FALSE,1,thigmotaxis,0.726153846,0.726153846,0.012307692,0.173846154,0.038461538,0.046153846,0.003076923,0,0,0,3132.758662,59.572,57.30506832,191.7974455,,26.49907177,192.8497992,,25.64102564,0.850726266,,,45.19701739,9.453817391,4.921165217,0,,20.20267826,7.381747826,7.252243478,24.73533043,0,,
Track_22,3,1,4,Arena_Base_14m_C1,SHAM,FALSE,1,thigmotaxis,0.481538462,0.481538462,0.043076923,0.275384615,0.090769231,0.092307692,0.015384615,0,0,0.001538462,3162.60607,59.662,56.23783367,154.9592003,,32.93965544,119.8473073,,0,0.866299709,,,36.23722343,7.506281996,8.023956616,0,,10.74174837,22.38942733,14.36547072,12.16535358,0,,
