Track_ID,_TargetID,_Day,_Trial,_Arena,Strain,Probe,strategy,name,confidence,1,2,3,4,5,6,7,8,9,path.length,total.time,velocity,distance.from.goal,distance.from.old.goal,initial.heading.error,initial.trajectory.error,initial.reversal.error,efficiency,roaming.entropy,latency.to.goal,latency.to.old.goal,time.in.wall.zone,time.in.far.wall.zone,time.in.annulus.zone,time.in.goal.zone,time.in.old.goal.zone,time.in.n.quadrant,time.in.e.quadrant,time.in.s.quadrant,time.in.w.quadrant,goal.crossings,old.goal.crossings,CIPL_Scores
Track_14,7,1,2,Arena_Base_9m,SHAM,FALSE,5,chaining,0.316923077,0.076923077,0.038461538,0.221538462,0.281538462,0.316923077,0.061538462,0.003076923,0,0,2313.920167,34.211,70.89667976,180.2268321,,44.51318289,183.3501373,,0,0.857125999,34.061,,17.23315299,11.1058097,3.191324627,0.25530597,,7.403873134,7.403873134,6.510302239,12.89295149,1,,22.37
Track_15,8,1,1,Arena_Base_9m,SHAM,FALSE,1,thigmotaxis,0.612307692,0.612307692,0.006153846,0.295384615,0.030769231,0.052307692,0.003076923,0,0,0,4671.895537,59.572,85.63550037,155.3562579,,55.80244244,206.065201,,7.317073171,0.864845959,,,52.14151398,4.355802151,1.793565591,0,,9.992722581,17.93565591,17.80754409,13.70796559,0,,
Track_16,8,1,2,Arena_Base_9m,SHAM,FALSE,5,chaining,0.301538462,0.118461538,0.016923077,0.2,0.253846154,0.301538462,0.1,0.006153846,0,0.003076923,2252.910412,29.332,78.54012262,171.8373649,,50.38241377,155.6294349,,0,0.868555586,29.332,,16.12625108,4.825177489,3.301437229,0.126978355,,9.523376623,7.999636364,7.237766234,4.571220779,1,,18.81
Track_17,9,1,1,Arena_Base_9m,SHAM,FALSE,7,corrected path,0.478461538,0.086153846,0.016923077,0.015384615,0.02,0.015384615,0.336923077,0.478461538,0.030769231,0,456.3170823,10.033,42.11226292,104.2714947,,103.4159845,160.914128,,6.451612903,0.658996586,10.033,,8.509,1.016,0.508,0.127,,0,0,5.842,4.191,1,,3.51
Track_18,9,1,2,Arena_Base_9m,SHAM,FALSE,1,thigmotaxis,0.626153846,0.626153846,0.007692308,0.244615385,0.070769231,0.050769231,0,0,0,0,5194.400776,59.661,93.1013999,211.0728581,,60.05472941,117.2794443,,0,0.877513679,,,44.80976395,7.68167382,4.737032189,0,,22.66093777,13.18687339,7.809701717,16.00348712,0,,
Track_19,10,1,1,Arena_Base_9m,SHAM,FALSE,1,thigmotaxis,0.42,0.42,0.096923077,0.113846154,0.247692308,0.06,0.049230769,0.003076923,0,0.009230769,3043.56309,59.693,44.82951848,161.165197,,82.71333171,192.3698938,,11.76470588,0.769124342,,,47.22962637,8.527571429,2.492674725,0,,6.428476923,34.89744615,18.36707692,0,0,,
Track_20,10,1,2,Arena_Base_9m,SHAM,FALSE,4,scanning,0.324615385,0.261538462,0.103076923,0.133846154,0.324615385,0.113846154,0.055384615,0.001538462,0,0.006153846,3253.064153,59.646,59.95548845,131.2723351,,127.8111176,228.0127629,,0,0.806754926,,,37.81810213,9.39107234,6.345319149,0,,7.868195745,34.13781702,17.63998723,0,0,,
Track_21,11,1,1,Arena_Base_9m,SHAM,FALSE,1,thigmotaxis,0.603076923,0.603076923,0.033846154,0.209230769,0.089230769,0.053846154,0.009230769,0,0,0.001538462,3491.74048,59.663,61.1147671,242.9434547,,137.6665861,248.8808974,,0,0.806596841,,,48.98097817,5.992353712,3.386982533,0,,31.26445415,22.79699782,3.386982533,2.214565502,0,,
Track_22,11,1,2,Arena_Base_9m,SHAM,FALSE,1,thigmotaxis,0.62,0.62,0.012307692,0.292307692,0.02,0.050769231,0.004615385,0,0,0,4414.262344,59.661,79.2012657,199.5719558,,134.1305002,166.3656488,,0,0.879802222,,,49.7175,7.619045455,2.324454545,0,,16.52945455,12.00968182,12.91363636,18.20822727,0,,
Track_23,12,1,1,Arena_Base_9m,SHAM,FALSE,1,thigmotaxis,0.447692308,0.447692308,0.055384615,0.306153846,0.075384615,0.104615385,0.009230769,0,0,0.001538462,3907.201189,59.677,76.1582016,147.7321628,,74.01756142,223.8860114,,9.803921569,0.85013863,,,45.91527802,8.488538793,3.086741379,0,,11.7038944,25.07977371,14.66202155,8.231310345,0,,
Track_24,12,1,2,Arena_Base_9m,SHAM,FALSE,3,random path,0.315384615,0.249230769,0.066153846,0.315384615,0.161538462,0.183076923,0.023076923,0,0,0.001538462,3674.60582,59.57,65.83263121,123.730051,,26.66990833,165.3620999,,23.07692308,0.852970567,,,39.40984716,10.66537118,4.942489083,0,,10.66537118,11.9660262,25.23270742,11.7058952,0,,
Track_25,13,1,1,Arena_Base_9m,OVX,FALSE,6,directed search,0.36,0.043076923,0.032307692,0.02,0.14,0.055384615,0.36,0.323076923,0.023076923,0.003076923,588.7233586,8.896,69.03727983,80.28778349,,87.37923633,100.4093875,,0,0.675071547,,,5.638309859,1.252957746,2.004732394,0,,0,0,6.515380282,2.380619718,0,,2.54
Track_26,13,1,2,Arena_Base_9m,OVX,FALSE,1,thigmotaxis,0.292307692,0.292307692,0.033846154,0.163076923,0.196923077,0.141538462,0.156923077,0.010769231,0,0.004615385,1711.89221,20.172,89.47236766,107.0852384,,146.1148966,127.4697808,,0,0.822178351,,,14.84354717,2.537358491,2.79109434,0,,0,6.089660377,10.02256604,4.059773585,0,,9.79
Track_27,14,1,1,Arena_Base_9m,OVX,FALSE,1,thigmotaxis,0.746153846,0.746153846,0.018461538,0.12,0.064615385,0.04,0.006153846,0,0,0.004615385,3452.473024,59.677,57.38494984,227.2789481,,109.8765307,296.177977,,6.557377049,0.82183164,,,46.75586384,8.258870536,2.664151786,0,,21.97925223,4.129435268,2.797359375,30.10491518,0,,
Track_28,14,1,2,Arena_Base_9m,OVX,FALSE,4,scanning,0.343076923,0.026153846,0.024615385,0.090769231,0.343076923,0.313846154,0.195384615,0.003076923,0,0.003076923,1912.645055,25.693,84.21531686,162.6525225,,38.45641116,199.0588585,,0,0.843906983,25.563,,10.60954726,5.240860697,7.030422886,0.255651741,,11.50432836,5.752164179,6.774771144,1.661736318,1,,15.62
Track_29,15,1,1,Arena_Base_9m,OVX,FALSE,1,thigmotaxis,0.536923077,0.536923077,0.018461538,0.272307692,0.053846154,0.098461538,0.018461538,0,0,0.001538462,4277.564139,59.631,75.95451982,144.6294292,,126.7924361,167.6376691,,0,0.873507098,,,51.02048922,4.75505819,1.799211207,0,,11.56635776,11.95190302,20.04835345,16.06438578,0,,
Track_30,15,1,2,Arena_Base_9m,OVX,FALSE,1,thigmotaxis,0.549230769,0.549230769,0.064615385,0.155384615,0.08,0.1,0.043076923,0.003076923,0,0.004615385,2267.940853,44.77,49.15448085,151.6356122,,51.60120295,124.1858933,,0,0.772649857,,,37.11368116,4.80142029,2.076289855,0,,2.595362319,4.671652174,7.656318841,29.84666667,0,,28.33
Track_31,16,1,1,Arena_Base_9m,OVX,FALSE,1,thigmotaxis,0.516923077,0.516923077,0.041538462,0.224615385,0.124615385,0.075384615,0.010769231,0.001538462,0,0.004615385,3721.407047,59.569,69.82155809,240.3634293,,68.1203031,247.3627904,,0,0.819065805,,,49.44358499,5.391454746,1.709485651,0,,27.08877263,23.40680353,3.550470199,5.522953642,0,,
Track_32,16,1,2,Arena_Base_9m,OVX,FALSE,1,thigmotaxis,0.275384615,0.275384615,0.110769231,0.213846154,0.24,0.083076923,0.06,0.004615385,0.001538462,0.010769231,3332.64851,59.662,54.12354272,90.59863153,,26.99891797,40.70900473,,21.05263158,0.82047721,,,37.37369021,8.154259681,5.572077449,0,,7.610642369,16.03671071,27.1808656,8.697876993,0,,
Track_33,17,1,1,Arena_Base_9m,SHAM,FALSE,1,thigmotaxis,0.510769231,0.510769231,0.023076923,0.215384615,0.110769231,0.121538462,0.016923077,0,0,0.001538462,3616.698982,48.193,85.76616529,164.4744027,,67.57892729,117.3857542,,7.5,0.835930943,48.193,,32.60114706,7.473780749,6.31405615,0.128858289,,4.381181818,3.994606952,14.17441176,25.64279947,1,,29.77
Track_34,17,1,2,Arena_Base_9m,SHAM,FALSE,4,scanning,0.489230769,0.006153846,0.029230769,0.087692308,0.489230769,0.190769231,0.183076923,0,0.001538462,0.012307692,2122.388281,30.54,74.74139805,192.1521733,,65.5686877,296.8963356,,0,0.834617475,30.54,,8.04345679,9.174567901,7.540740741,0.125679012,,17.72074074,2.764938272,3.141975309,6.912345679,1,,21.34
Track_35,18,1,1,Arena_Base_9m,OVX,FALSE,1,thigmotaxis,0.561538462,0.561538462,0.023076923,0.304615385,0.041538462,0.066153846,0.001538462,0,0,0.001538462,3871.756492,52.449,84.27469964,163.2859983,,54.67233688,179.5097857,,2.083333333,0.86194902,,,40.23661029,7.584536765,2.571029412,0,,13.36935294,18.89706618,11.69818382,8.484397059,0,,37.52
Track_36,18,1,2,Arena_Base_9m,OVX,FALSE,6,directed search,0.403076923,0.058461538,0.010769231,0.026153846,0.044615385,0.041538462,0.403076923,0.381538462,0.032307692,0.001538462,505.3582332,7.104,79.223031,94.22098932,,48.78536944,127.0971869,,0,0.687530239,7.104,,5.962285714,0.380571429,0.761142857,0.126857143,,0,2.664,4.44,0,1,,1.92
Track_37,19,1,1,Arena_Base_9m,OVX,FALSE,1,thigmotaxis,0.463076923,0.463076923,0.055384615,0.218461538,0.14,0.066153846,0.052307692,0.001538462,0,0.003076923,3565.233783,59.618,66.666,109.4264948,,62.63843746,66.46489092,,17.39130435,0.779814592,,,43.49811159,10.10691416,2.814583691,0,,2.430776824,21.2373133,30.19280687,5.757103004,0,,
Track_38,19,1,2,Arena_Base_9m,OVX,FALSE,1,thigmotaxis,0.610769231,0.610769231,0.009230769,0.263076923,0.035384615,0.069230769,0.012307692,0,0,0,3980.00596,59.619,71.35475219,167.0918478,,30.78456449,170.962897,,20.83333333,0.857606706,,,52.77959091,4.129454545,2.709954545,0,,7.613681818,23.87340909,15.6145,12.51740909,0,,
Track_39,20,1,1,Arena_Base_9m,OVX,FALSE,6,directed search,0.509230769,0.030769231,0.026153846,0.024615385,0.130769231,0.101538462,0.509230769,0.172307692,0.001538462,0.003076923,830.2267731,16.675,49.45568209,110.346869,,118.4225737,89.04716616,,15.625,0.708483172,16.675,,9.107115385,1.539230769,2.565384615,0.128269231,,0.128269231,0.897884615,6.156923077,9.491923077,1,,6.17
Track_40,20,1,2,Arena_Base_9m,OVX,FALSE,1,thigmotaxis,0.613846154,0.613846154,0.010769231,0.281538462,0.029230769,0.06,0.004615385,0,0,0,4171.292033,59.682,77.72092868,152.8387688,,24.37449767,43.92687133,,37.03703704,0.874985095,,,42.66739474,7.591131579,4.711736842,0,,11.64846053,13.74256579,17.66901316,14.13521053,0,,
Track_41,21,1,1,Arena_Base_9m,OVX,FALSE,1,thigmotaxis,0.352307692,0.352307692,0.035384615,0.336923077,0.101538462,0.155384615,0.015384615,0,0,0.003076923,3673.068895,47.132,86.81776477,184.3984435,,82.9228468,243.4266461,,0,0.854368485,,,36.20652291,4.954576819,1.397444744,0,,14.86373046,14.99077089,12.95812399,4.319374663,0,,32.64
Track_42,21,1,2,Arena_Base_9m,OVX,FALSE,4,scanning,0.272307692,0.150769231,0.044615385,0.101538462,0.272307692,0.272307692,0.149230769,0.006153846,0,0.003076923,1766.938019,23.541,79.02085167,186.6351626,,29.01567689,172.6781342,,24,0.826017631,,,15.90608108,4.199205405,3.435713514,0,,4.199205405,14.3790973,2.163227027,2.79947027,0,,16.44
Track_43,22,1,1,Arena_Base_9m,OVX,FALSE,1,thigmotaxis,0.683076923,0.683076923,0.012307692,0.213846154,0.029230769,0.06,0.001538462,0,0,0,4438.303128,59.632,81.48654617,171.1899755,,110.7871586,220.7620159,,3.50877193,0.861041398,,,45.93967382,8.31776824,3.455072961,0,,19.19484979,13.43639485,14.58808584,12.41266953,0,,
Track_44,22,1,2,Arena_Base_9m,OVX,FALSE,7,corrected path,0.455384615,0,0.003076923,0,0.009230769,0.001538462,0.110769231,0.455384615,0.42,0,201.9942641,2.769,87.9212126,45.88524784,,25.14669561,28.83941836,,31.25,0.570883024,2.769,,0.807625,1.15375,0.807625,0.115375,,0,0,1.846,0.923,1,,0.08
Track_45,23,1,1,Arena_Base_9m,OVX,FALSE,1,thigmotaxis,0.436923077,0.436923077,0.038461538,0.3,0.106153846,0.104615385,0.010769231,0.001538462,0,0.001538462,3991.560984,59.661,75.74912131,189.8515915,,115.8286246,269.8165053,,0,0.869833478,,,45.64580819,4.757450431,5.786088362,0,,17.22968534,18.25832328,9.000581897,15.04382974,0,,
Track_46,23,1,2,Arena_Base_9m,OVX,FALSE,1,thigmotaxis,0.544615385,0.544615385,0.043076923,0.224615385,0.124615385,0.050769231,0.004615385,0,0,0.007692308,3175.861931,59.601,48.62524799,227.0025733,,36.96703317,257.9617792,,17.5,0.809527214,,,45.97791429,11.78920879,1.833876923,0,,27.24617143,3.667753846,4.32270989,24.36436484,0,,
