Track_ID,_TargetID,_Day,_Trial,_Arena,Strain,Probe,strategy,name,confidence,1,2,3,4,5,6,7,8,9,path.length,total.time,velocity,distance.from.goal,distance.from.old.goal,initial.heading.error,initial.trajectory.error,initial.reversal.error,efficiency,roaming.entropy,latency.to.goal,latency.to.old.goal,time.in.wall.zone,time.in.far.wall.zone,time.in.annulus.zone,time.in.goal.zone,time.in.old.goal.zone,time.in.n.quadrant,time.in.e.quadrant,time.in.s.quadrant,time.in.w.quadrant,goal.crossings,old.goal.crossings,CIPL_Scores
Track_920,5,6,37,Arena_Reversal_9m,SHAM,FALSE,7,corrected path,0.526153846,0,0.004615385,0,0.04,0.012307692,0.286153846,0.526153846,0.107692308,0.023076923,379.5959136,3.872,100.7924292,143.7050676,73.4287136,48.66822859,115.114352,54.02969608,0,0.668890997,3.872,,0.586666667,0.704,0.704,0.117333333,0,1.173333333,0,1.642666667,1.056,1,0,0.92
Track_921,6,6,36,Arena_Reversal_9m,SHAM,FALSE,6,directed search,0.481538462,0.016923077,0.006153846,0.018461538,0.164615385,0.130769231,0.481538462,0.173846154,0.001538462,0.006153846,1178.000737,16.191,73.67814172,75.11061192,222.4298272,43.6813502,77.79318029,231.6958398,0,0.789931629,16.191,,7.336546875,3.288796875,1.897382813,0.126492188,0,10.75183594,1.644398438,1.51790625,2.276859375,1,0,4.73
Track_922,6,6,37,Arena_Reversal_9m,SHAM,FALSE,7,corrected path,0.490769231,0.001538462,0.003076923,0.001538462,0.038461538,0.021538462,0.333846154,0.490769231,0.101538462,0.007692308,499.036949,6.433,81.95285389,50.02642369,192.6208417,30.64367997,51.54200253,199.1122397,0,0.705936462,6.433,,1.765921569,1.639784314,2.018196078,0.126137255,0,4.667078431,1.765921569,0,0,1,0,1.03
Track_923,7,6,36,Arena_Reversal_9m,SHAM,FALSE,7,corrected path,0.473846154,0,0.003076923,0.010769231,0.050769231,0.015384615,0.273846154,0.473846154,0.167692308,0.004615385,353.5756205,4.912,74.48057283,55.8200244,144.7609209,3.129459249,43.96944534,64.32848137,96,0.660761266,,,0,1.557463415,1.677268293,0,0,2.755512195,0.958439024,1.19804878,0,0,0,0.27
Track_924,7,6,37,Arena_Reversal_9m,SHAM,FALSE,6,directed search,0.492307692,0,0.010769231,0.006153846,0.118461538,0.063076923,0.492307692,0.289230769,0.012307692,0.007692308,667.6416729,7.968,86.86407103,55.57291381,209.5818029,20.6597376,91.27942958,185.7835651,27.77777778,0.726072844,,,0.505904762,4.553142857,2.150095238,0,0,6.070857143,0,0,1.897142857,0,0,1.29
Track_925,8,6,36,Arena_Reversal_9m,SHAM,FALSE,4,scanning,0.387692308,0.013846154,0.027692308,0.067692308,0.387692308,0.224615385,0.261538462,0.004615385,0,0.012307692,2058.948984,29.5,71.45714286,88.30698842,194.1510373,85.8837162,82.22238182,250.8043821,0,0.83351929,29.5,,11.28695652,8.080434783,8.336956522,0.12826087,0,14.36521739,5.258695652,0.513043478,9.363043478,1,0,12.17
Track_926,8,6,37,Arena_Reversal_9m,SHAM,FALSE,6,directed search,0.418461538,0,0.006153846,0.004615385,0.066153846,0.044615385,0.418461538,0.392307692,0.052307692,0.015384615,575.650308,7.536,78.86851054,85.53053486,97.25389915,16.04024012,43.32479687,86.0524816,45.45454545,0.724017521,7.536,,0.486193548,0.486193548,2.309419355,0.121548387,0,3.403354839,0.486193548,1.458580645,2.187870968,1,0,2.67
Track_927,9,6,36,Arena_Reversal_9m,SHAM,FALSE,7,corrected path,0.581538462,0,0.003076923,0.001538462,0.02,0.007692308,0.172307692,0.581538462,0.207692308,0.006153846,321.0770961,3.328,108.6941229,91.9986122,162.872242,27.72904053,78.41473255,120.2201165,0,0.655001309,3.328,,0.229517241,1.147586207,1.950896552,0.114758621,0,1.377103448,0,0.344275862,1.60662069,1,0,0.31
Track_928,9,6,37,Arena_Reversal_9m,SHAM,FALSE,6,directed search,0.529230769,0,0.009230769,0.006153846,0.187692308,0.06,0.529230769,0.2,0.003076923,0.004615385,1154.693815,14.64,80.38521259,60.06469565,193.3968794,58.62016705,156.9478897,247.7248596,5.882352941,0.796648319,14.64,,2.502564103,5.505641026,3.253333333,0.125128205,0,9.259487179,1.126153846,0.25025641,4.004102564,1,0,3.73
Track_929,10,6,36,Arena_Reversal_9m,SHAM,FALSE,6,directed search,0.529230769,0,0.001538462,0.003076923,0.044615385,0.018461538,0.529230769,0.376923077,0.02,0.006153846,572.892254,9.967,59.68217269,87.56471516,150.052654,20.02163011,128.0119569,133.1854613,20.58823529,0.6867185,9.967,,0.369148148,1.476592593,6.767716049,0.123049383,0,3.691481481,0,0,6.275518519,1,0,2.08
Track_930,10,6,37,Arena_Reversal_9m,SHAM,FALSE,8,direct path,0.498461538,0,0.007692308,0,0.024615385,0.003076923,0.110769231,0.353846154,0.498461538,0.001538462,172.6156994,2.593,60.59320871,32.74315953,214.1249396,12.38265545,34.93030291,200.1467037,66.66666667,0.562944632,2.593,,0.471454545,1.414363636,0.707181818,0.117863636,0,2.239409091,0.353590909,0,0,1,0,0.06
Track_931,11,6,36,Arena_Reversal_9m,SHAM,FALSE,8,direct path,0.486153846,0,0.003076923,0,0.02,0.003076923,0.138461538,0.346153846,0.486153846,0.003076923,178.8312321,2.575,74.09490047,51.68851433,181.93595,10.87641933,24.40749972,210.538118,68.42105263,0.573741554,2.575,,0.351136364,0.468181818,1.404545455,0.117045455,0,1.404545455,0,0,1.170454545,1,0,0.08
Track_932,11,6,37,Arena_Reversal_9m,SHAM,FALSE,7,corrected path,0.503076923,0,0.001538462,0.001538462,0.026153846,0.006153846,0.24,0.503076923,0.221538462,0,272.0952862,3.936,71.10416068,40.82997059,176.4429963,35.70163263,60.82535664,214.1184323,23.52941176,0.624148395,3.936,,0,1.908363636,1.908363636,0.119272727,0,2.027636364,1.908363636,0,0,1,0,0.38
Track_933,12,6,36,Arena_Reversal_9m,SHAM,FALSE,6,directed search,0.521538462,0.001538462,0.006153846,0.003076923,0.070769231,0.058461538,0.521538462,0.312307692,0.026153846,0,726.8544072,7.904,95.82145625,51.06895054,166.4718717,43.76545013,76.68686339,103.0891126,16.66666667,0.756827017,7.904,,1.824,1.3376,2.432,0.1216,0,5.7152,2.1888,0,0,1,0,1.61
Track_934,12,6,37,Arena_Reversal_9m,SHAM,FALSE,7,corrected path,0.506153846,0,0.009230769,0,0.023076923,0.006153846,0.329230769,0.506153846,0.124615385,0.001538462,458.8806028,5.392,91.34818877,62.30416487,194.2797729,47.87662224,69.56682033,231.2502714,13.33333333,0.679677542,5.392,,1.593090909,1.348,2.450909091,0.122545455,0,3.553818182,1.838181818,0,0,1,0,1.11
Track_935,13,6,36,Arena_Reversal_9m,OVX,FALSE,7,corrected path,0.46,0,0,0.001538462,0.027692308,0.004615385,0.152307692,0.46,0.347692308,0.006153846,287.0557275,2.64,108.7717582,127.739672,103.0431018,21.263907,45.00350004,107.3027758,33.33333333,0.633259033,2.64,,0.33,0.55,0.77,0.11,0,0.77,0,0.55,1.32,1,0,0.26
Track_936,13,6,37,Arena_Reversal_9m,OVX,FALSE,6,directed search,0.496923077,0.001538462,0.003076923,0.001538462,0.087692308,0.092307692,0.496923077,0.293846154,0.018461538,0.004615385,725.0682626,7.504,96.73703468,96.91328078,171.0787314,96.68997957,212.8521118,70.76725232,0,0.74420642,7.504,,2.376266667,1.5008,2.126133333,0.125066667,0,3.626933333,2.2512,1.625866667,0,1,0,2.78
Track_937,14,6,36,Arena_Reversal_9m,OVX,FALSE,7,corrected path,0.475384615,0.001538462,0.003076923,0.001538462,0.027692308,0.001538462,0.16,0.475384615,0.324615385,0.004615385,315.1541705,4.336,71.98867553,116.4019721,107.446712,18.41996542,43.41298222,51.42732863,43.33333333,0.640303584,4.336,,0.820324324,0.468756757,0.585945946,0.117189189,0,1.640648649,0,1.992216216,0.703135135,1,0,0.41
Track_938,14,6,37,Arena_Reversal_9m,OVX,FALSE,8,direct path,0.406153846,0.02,0.013846154,0.003076923,0.02,0.001538462,0.153846154,0.38,0.406153846,0.001538462,132.7579267,1.903,78.54925285,56.50953962,243.4094591,29.281606,40.37131556,194.5082056,41.66666667,0.527925172,1.903,,0.9515,0.3568125,0.5946875,0.1189375,0,1.903,0,0,0,1,0,0.21
Track_939,15,6,36,Arena_Reversal_9m,OVX,FALSE,6,directed search,0.313846154,0.126153846,0.024615385,0.029230769,0.098461538,0.189230769,0.313846154,0.195384615,0.015384615,0.007692308,906.974484,9.6,93.48876072,121.4139946,232.8669311,53.24794912,163.3784197,254.1765078,0,0.787512273,9.6,,7.106493506,0.498701299,1.246753247,0.124675325,0,3.864935065,3.116883117,0,2.618181818,1,0,3.94
Track_940,15,6,37,Arena_Reversal_9m,OVX,FALSE,7,corrected path,0.44,0.004615385,0.006153846,0.004615385,0.041538462,0.016923077,0.249230769,0.44,0.232307692,0.004615385,294.908785,3.569,87.23812523,140.1962886,159.446995,108.1487217,155.7180081,153.593185,0,0.636603117,3.569,,1.4276,0.475866667,0.475866667,0.118966667,0,0.7138,2.8552,0,0,1,0,1.3
Track_941,16,6,36,Arena_Reversal_9m,OVX,FALSE,6,directed search,0.438461538,0.044615385,0.049230769,0.026153846,0.203076923,0.115384615,0.438461538,0.107692308,0.004615385,0.010769231,1190.464295,21.772,54.37300999,70.27824878,243.0347039,39.59444803,70.94403473,266.3417543,0,0.748575396,21.772,,13.55861078,6.127449102,2.08594012,0.130371257,0,17.07863473,3.259281437,0,1.434083832,1,0,5.75
Track_942,16,6,37,Arena_Reversal_9m,OVX,FALSE,7,corrected path,0.453846154,0.009230769,0.004615385,0.003076923,0.041538462,0.044615385,0.412307692,0.453846154,0.026153846,0.004615385,597.1310837,9.232,72.51478703,48.07340718,217.279154,39.99983898,79.0234915,62.03588207,0,0.696218363,9.232,,1.746594595,4.491243243,0.998054054,0.124756757,0,7.111135135,0.499027027,1.497081081,0.124756757,1,0,1.34
Track_943,17,6,36,Arena_Reversal_9m,SHAM,FALSE,7,corrected path,0.446153846,0.010769231,0.012307692,0.018461538,0.047692308,0.024615385,0.249230769,0.446153846,0.187692308,0.003076923,370.8990061,3.775,103.0452625,117.134792,218.5191584,41.55962576,124.0291472,238.5253071,0,0.664749824,3.775,,2.800806452,0.608870968,0.365322581,0.121774194,0,1.948387097,0,0,1.826612903,1,0,0.83
Track_944,17,6,37,Arena_Reversal_9m,SHAM,FALSE,8,direct path,0.521538462,0,0.006153846,0.004615385,0.015384615,0.004615385,0.101538462,0.344615385,0.521538462,0.001538462,149.9055178,1.84,88.52373139,44.66958353,219.172242,12.19938844,29.40613978,231.76388,53.84615385,0.539075361,1.84,,0.575,1.15,0.115,0.115,0,1.38,0.46,0,0,1,0,0.08
Track_945,18,6,36,Arena_Reversal_9m,OVX,FALSE,7,corrected path,0.489230769,0,0.003076923,0,0.036923077,0.009230769,0.196923077,0.489230769,0.238461538,0.026153846,299.9960419,2.864,108.7484789,116.2858595,67.46032257,26.83176995,61.09783468,24.51146948,19.04761905,0.648611557,2.864,0.656,0.220307692,0.440615385,0.660923077,0.110153846,0.330461538,0.881230769,0,1.432,0.550769231,1,1,0.33
Track_946,18,6,37,Arena_Reversal_9m,OVX,FALSE,7,corrected path,0.487692308,0.007692308,0.009230769,0.007692308,0.030769231,0.010769231,0.275384615,0.487692308,0.166153846,0.004615385,364.182708,4.4,84.83432275,112.7137556,223.9648617,54.33176976,113.867315,257.3801877,0,0.664177121,4.4,,2.322222222,1.955555556,0.122222222,0.122222222,0,2.077777778,0,0,2.322222222,1,0,1.09
Track_947,19,6,36,Arena_Reversal_9m,OVX,FALSE,8,direct path,0.498461538,0,0.001538462,0,0.02,0.001538462,0.123076923,0.352307692,0.498461538,0.003076923,238.3740515,2.96,84.0449391,84.93696501,156.6287538,11.57703738,28.28391908,188.2098027,56.52173913,0.603829981,2.96,,0.3552,0.592,2.0128,0.1184,0,1.184,0,0,1.776,1,0,0.1
Track_948,19,6,37,Arena_Reversal_9m,OVX,FALSE,8,direct path,0.46,0,0.007692308,0,0.026153846,0.003076923,0.118461538,0.381538462,0.46,0.003076923,190.763698,2.896,69.83345109,18.16193121,215.6024192,12.35832771,28.45259325,217.7269369,58.33333333,0.571203111,2.896,,0.603333333,1.81,0.482666667,0.120666667,0,2.654666667,0.241333333,0,0,1,0,0.1
Track_949,20,6,36,Arena_Reversal_9m,OVX,FALSE,7,corrected path,0.530769231,0,0.001538462,0.001538462,0.021538462,0.007692308,0.189230769,0.530769231,0.229230769,0.018461538,326.0226465,4.848,69.90522192,105.0579717,111.6762562,29.37136593,83.23942577,31.04889718,0,0.649783208,4.848,,0,0.606,2.7876,0.1212,0,1.5756,0,1.4544,1.818,1,0,0.66
Track_950,20,6,37,Arena_Reversal_9m,OVX,FALSE,7,corrected path,0.467692308,0.006153846,0.012307692,0.010769231,0.118461538,0.018461538,0.309230769,0.467692308,0.038461538,0.018461538,477.9023838,8.145,56.0016969,98.12505882,90.20178497,31.617127,72.44704074,111.8919622,18.51851852,0.683606977,,,0,0.486268657,0.729402985,0,0,1.945074627,0.850970149,1.701940299,3.647014925,0,0,2.35
Track_951,21,6,36,Arena_Reversal_9m,OVX,FALSE,7,corrected path,0.469230769,0,0.003076923,0,0.02,0.003076923,0.135384615,0.469230769,0.366153846,0.003076923,300.8345381,3.535,91.06886737,69.32458874,168.1463911,15.72557302,52.4352177,176.3474384,47.61904762,0.625833384,3.535,,0.589166667,1.296166667,1.649666667,0.117833333,0,1.7675,0,0,1.7675,1,0,0.11
Track_952,21,6,37,Arena_Reversal_9m,OVX,FALSE,7,corrected path,0.481538462,0.012307692,0.010769231,0.007692308,0.023076923,0.016923077,0.204615385,0.481538462,0.241538462,0.001538462,308.4198276,4.368,69.47222222,64.56920187,242.499147,46.36404539,93.41900318,243.2892025,0,0.62023134,4.368,,2.669333333,1.092,0.606666667,0.121333333,0,3.033333333,1.334666667,0,0,1,0,0.86
Track_953,22,6,36,Arena_Reversal_9m,OVX,FALSE,5,chaining,0.316923077,0.076923077,0.015384615,0.086153846,0.28,0.316923077,0.193846154,0.012307692,0.001538462,0.016923077,1729.574849,23.532,76.82335302,121.1982746,178.1650659,45.2238484,109.6549179,290.224379,0,0.841718884,23.532,8.767,12.27206452,2.783354839,5.313677419,0.126516129,0.885612903,7.211419355,9.488709677,5.18716129,1.644709677,1,2,12.73
Track_954,22,6,37,Arena_Reversal_9m,OVX,FALSE,6,directed search,0.46,0,0.004615385,0.015384615,0.093846154,0.153846154,0.46,0.256923077,0.010769231,0.004615385,722.7204217,8.464,90.52197676,119.0613175,201.5741327,99.41612061,162.9779743,77.62211028,0,0.755544395,8.464,,2.944,2.330666667,1.226666667,0.122666667,0,2.453333333,2.821333333,0.613333333,2.576,1,0,3.5
Track_955,23,6,36,Arena_Reversal_9m,OVX,FALSE,6,directed search,0.375384615,0.003076923,0.009230769,0.006153846,0.14,0.207692308,0.375384615,0.24,0.013846154,0.004615385,720.8568242,8.543,89.15902544,168.0450535,127.6343055,80.54215972,218.9858548,49.73816452,0,0.75861033,8.543,,0.371434783,6.438202899,1.733362319,0.123811594,0,1.857173913,1.361927536,2.476231884,2.847666667,1,0,5.14
Track_956,23,6,37,Arena_Reversal_9m,OVX,FALSE,7,corrected path,0.475384615,0,0.001538462,0.001538462,0.035384615,0.003076923,0.170769231,0.475384615,0.309230769,0.003076923,196.3925174,2.544,80.35267857,87.46016514,164.5980849,49.5671866,61.18642031,182.0433081,0,0.591073643,2.544,,0.462545455,0.578181818,0.578181818,0.115636364,0,0.925090909,0,0,1.618909091,1,0,0.42
Track_957,24,6,36,Arena_Reversal_9m,OVX,FALSE,4,scanning,0.406153846,0.061538462,0.029230769,0.192307692,0.406153846,0.216923077,0.04,0,0,0.053846154,4159.417912,59.602,78.45933189,183.4173859,100.9880499,36.19348786,176.1635406,23.25665654,0,0.876623319,,1.376,23.47957576,16.51310823,11.48177056,0,0.774051948,4.51530303,17.80319481,24.25362771,13.02987446,0,1,
Track_958,24,6,37,Arena_Reversal_9m,OVX,FALSE,7,corrected path,0.501538462,0.009230769,0.004615385,0.013846154,0.032307692,0.010769231,0.176923077,0.501538462,0.247692308,0.003076923,301.2337796,3.472,85.14593447,103.6668363,225.2763459,37.83143002,97.79292976,268.6577304,0,0.636196056,3.472,,2.274758621,0.59862069,0.59862069,0.119724138,0,2.155034483,0,0,1.316965517,1,0,0.6
Track_959,25,6,36,Arena_Reversal_9m,OVX,FALSE,7,corrected path,0.396923077,0.015384615,0.027692308,0.013846154,0.072307692,0.090769231,0.347692308,0.396923077,0.029230769,0.006153846,604.8829526,7.056,91.98047097,79.53272934,242.7167651,32.56167778,101.7141412,240.2725495,0,0.723502619,7.056,,4.662,2.142,0.252,0.126,0,5.292,0,0,1.764,1,0,1.56
Track_960,25,6,37,Arena_Reversal_9m,OVX,FALSE,7,corrected path,0.475384615,0.006153846,0.009230769,0.009230769,0.033846154,0.015384615,0.256923077,0.475384615,0.190769231,0.003076923,371.1082541,4.655,83.52968723,63.17924397,230.7970686,56.0818578,62.93850234,265.1415304,0,0.660153026,4.655,,2.138783784,2.012972973,0.503243243,0.125810811,0,4.025945946,0.629054054,0,0,1,0,1.04
Track_961,26,6,36,Arena_Reversal_9m,OVX,FALSE,7,corrected path,0.403076923,0.003076923,0.012307692,0.004615385,0.067692308,0.061538462,0.356923077,0.403076923,0.076923077,0.013846154,516.0497629,5.968,91.3288414,230.1799972,95.57980899,89.30441933,256.1730257,93.64879624,0,0.700970397,5.968,,2.859666667,0.621666667,0.870333333,0.124333333,0,0.994666667,1.367666667,3.232666667,0.373,1,0,3.36
Track_962,26,6,37,Arena_Reversal_9m,OVX,FALSE,6,directed search,0.418461538,0.009230769,0.016923077,0.02,0.084615385,0.104615385,0.418461538,0.335384615,0.007692308,0.003076923,843.766854,10.932,84.3475022,73.98615671,234.1136709,25.73698924,97.00905172,286.0516179,0,0.763877749,10.932,,5.277517241,3.267034483,0.753931034,0.125655172,0,8.418896552,0.125655172,0,2.387448276,1,0,2.71
Track_963,1,6,38,Arena_Reversal_9m,SHAM,TRUE,5,chaining,0.316923077,0.055384615,0.024615385,0.221538462,0.301538462,0.316923077,0.058461538,0.006153846,0,0.015384615,4223.605313,59.538,74.29801852,80.81832391,209.4060363,10.23244434,18.35328565,218.0505355,92.85714286,0.873285753,1.424,27.568,27.85254077,13.28745064,8.687948498,1.149875536,0.255527897,30.66334764,11.37099142,5.877141631,11.62651931,2,1,0.13
Track_964,2,6,38,Arena_Reversal_9m,SHAM,TRUE,5,chaining,0.429230769,0.041538462,0.023076923,0.4,0.1,0.429230769,0.004615385,0,0,0.001538462,4762.638794,59.603,82.78226775,133.1625812,188.0139316,48.19817561,118.0980613,293.0179484,0,0.897637419,,,34.8957735,17.82995726,4.584846154,0,0,17.70260043,18.21202778,14.51867949,9.169692308,0,0,
Track_965,3,6,38,Arena_Reversal_9m,SHAM,TRUE,4,scanning,0.389230769,0.004615385,0.058461538,0.04,0.389230769,0.093846154,0.389230769,0.018461538,0.001538462,0.004615385,4245.098372,59.692,72.49869302,61.98204372,218.9253078,18.1396846,57.14435266,235.5990536,22.22222222,0.856384509,2.656,,22.62012632,17.84476632,10.93306105,3.770021053,0,49.13594105,7.791376842,0,2.764682105,7,0,0.23
Track_966,4,6,38,Arena_Reversal_9m,SHAM,TRUE,4,scanning,0.398461538,0.078461538,0.073846154,0.175384615,0.398461538,0.184615385,0.063076923,0.001538462,0,0.024615385,3656.056522,59.603,63.13082285,84.94309565,189.9045445,9.329646532,60.82297286,175.5149652,60.71428571,0.862086521,,33.163,29.02067467,12.62334279,9.760316594,0,0.390412664,30.06177511,20.43159607,3.643851528,5.465777293,0,1,
Track_967,5,6,38,Arena_Reversal_9m,SHAM,TRUE,4,scanning,0.415384615,0.006153846,0.030769231,0.070769231,0.415384615,0.132307692,0.318461538,0.003076923,0,0.023076923,4073.058904,59.6,72.86943825,56.06491791,173.8733117,53.40622218,91.60910654,78.1841815,0,0.875822232,3.727,,12.92378947,13.67663158,16.688,2.885894737,0,39.02231579,9.912421053,3.262315789,7.402947368,6,0,1.09
Track_968,6,6,38,Arena_Reversal_9m,SHAM,TRUE,4,scanning,0.389230769,0.010769231,0.032307692,0.081538462,0.389230769,0.112307692,0.352307692,0.010769231,0,0.010769231,3961.880433,59.571,66.12178281,52.89234805,184.9696915,14.56134491,67.8951619,150.3717163,47.61904762,0.861463368,10.401,,16.89326866,12.95573987,17.40133689,3.429460554,0,43.6938678,8.764176972,5.588750533,1.524204691,5,0,1.5
Track_969,7,6,38,Arena_Reversal_9m,SHAM,TRUE,4,scanning,0.429230769,0.018461538,0.050769231,0.103076923,0.429230769,0.176923077,0.203076923,0.009230769,0,0.009230769,4539.164292,59.602,84.36333373,74.6308097,178.3946938,9.043881412,35.33961084,234.1320782,78.57142857,0.874344797,1.728,36.802,16.6589441,13.82075362,14.43775155,3.208389234,0.493598344,31.09669565,14.19095238,5.429581781,8.884770186,8,2,0.16
